function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,1093106711,1005146,5553,67,8,4173,4811
tuned_STREAM_Copy,2,171212,77,6,0,0,13,1000
tuned_STREAM_Scale,2,223377,489,4,0,0,2115,134
tuned_STREAM_Add,2,236583,744,2,0,0,6,52
tuned_STREAM_Triad,2,286933,744,4,0,0,3,1
tuned_STREAM_Copy,2,181305,247,0,0,0,0,0
tuned_STREAM_Scale,2,212857,237,11,0,0,1,0
tuned_STREAM_Add,2,236417,758,0,0,0,0,0
tuned_STREAM_Triad,2,287387,746,0,0,0,0,0
tuned_STREAM_Copy,2,181493,288,0,0,0,0,0
tuned_STREAM_Scale,2,211979,189,0,0,0,0,0
tuned_STREAM_Add,2,236175,726,0,0,0,0,0
tuned_STREAM_Triad,2,287073,790,0,0,0,0,1
tuned_STREAM_Copy,2,181269,265,0,0,0,0,0
tuned_STREAM_Scale,2,212002,192,0,0,0,0,0
tuned_STREAM_Add,2,236156,724,0,0,0,0,0
tuned_STREAM_Triad,2,287602,751,6,0,0,0,0
tuned_STREAM_Copy,2,181305,289,0,0,0,0,0
tuned_STREAM_Scale,2,212145,214,0,0,0,0,0
tuned_STREAM_Add,2,236545,753,0,0,0,0,0
tuned_STREAM_Triad,2,286866,747,0,0,0,0,0
tuned_STREAM_Copy,2,172303,245,0,0,0,0,0
tuned_STREAM_Scale,2,211669,216,0,0,0,0,0
tuned_STREAM_Add,2,236623,740,0,0,0,0,0
tuned_STREAM_Triad,2,286922,762,0,0,0,0,0
tuned_STREAM_Copy,2,181284,273,0,0,0,0,0
tuned_STREAM_Scale,2,212013,194,0,0,0,0,0
tuned_STREAM_Add,2,237728,772,4,0,0,0,0
tuned_STREAM_Triad,2,287018,740,0,0,0,0,0
tuned_STREAM_Copy,2,181332,257,0,0,0,0,0
tuned_STREAM_Scale,2,211633,222,0,0,0,0,0
tuned_STREAM_Add,2,236248,744,0,0,0,0,0
tuned_STREAM_Triad,2,286924,747,0,0,0,0,0
tuned_STREAM_Copy,2,181247,261,0,0,0,0,0
tuned_STREAM_Scale,2,211672,210,0,0,0,0,0
tuned_STREAM_Add,2,236605,747,0,0,0,0,0
tuned_STREAM_Triad,2,287056,769,0,0,0,0,0
tuned_STREAM_Copy,2,180908,299,0,0,0,0,0
tuned_STREAM_Scale,2,212224,250,0,0,0,0,0
tuned_STREAM_Add,2,236636,766,0,0,0,0,0
tuned_STREAM_Triad,2,286929,777,0,0,0,0,0
tuned_STREAM_Copy,2,181714,310,0,0,0,0,0
tuned_STREAM_Scale,2,212024,206,0,0,0,0,0
tuned_STREAM_Add,2,236962,751,0,0,0,0,0
tuned_STREAM_Triad,2,287128,743,0,0,0,0,0
tuned_STREAM_Copy,2,181278,250,0,0,0,0,0
tuned_STREAM_Scale,2,212088,197,0,0,0,0,0
tuned_STREAM_Add,2,236328,744,0,0,0,0,0
tuned_STREAM_Triad,2,288020,765,0,0,0,0,0
tuned_STREAM_Copy,2,181226,238,0,0,0,0,0
tuned_STREAM_Scale,2,212235,210,0,0,0,0,0
tuned_STREAM_Add,2,236265,734,0,0,0,0,0
tuned_STREAM_Triad,2,287093,750,0,0,0,0,0
tuned_STREAM_Copy,2,181214,246,0,0,0,0,0
tuned_STREAM_Scale,2,212067,194,0,0,0,0,0
tuned_STREAM_Add,2,236132,726,0,0,0,0,0
tuned_STREAM_Triad,2,287004,772,0,0,0,0,0
tuned_STREAM_Copy,2,181347,284,0,0,0,0,0
tuned_STREAM_Scale,2,213001,236,0,0,0,0,0
tuned_STREAM_Add,2,236893,745,0,0,0,0,0
tuned_STREAM_Triad,2,286891,748,0,0,0,0,0
tuned_STREAM_Copy,2,181618,318,0,0,0,0,0
tuned_STREAM_Scale,2,211948,191,0,0,0,0,0
tuned_STREAM_Add,2,236919,768,0,0,0,0,0
tuned_STREAM_Triad,2,286857,746,0,0,0,0,0
tuned_STREAM_Copy,2,181637,301,0,0,0,0,0
tuned_STREAM_Scale,2,212221,206,0,0,0,0,0
tuned_STREAM_Add,2,236357,742,0,0,0,0,0
tuned_STREAM_Triad,2,287635,776,0,0,0,3,0
tuned_STREAM_Copy,2,181904,323,0,0,0,0,0
