function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,1256507108,1219803,1847,63,10,3994,4262
tuned_STREAM_Copy,2,3510264,4228,19,0,0,1943,1004
tuned_STREAM_Scale,3,1375175,1926,11,0,0,1909,128
tuned_STREAM_Triad,4,288012,740,5,0,0,55,33
tuned_STREAM_Triad,4,287580,747,0,0,0,0,2
tuned_STREAM_Add,3,1385897,2241,5,0,0,6,0
tuned_STREAM_Triad,4,287024,745,0,0,0,0,0
tuned_STREAM_Triad,4,286843,759,0,0,0,0,0
tuned_STREAM_Copy,2,3498142,4277,4,1,0,4,2
tuned_STREAM_Scale,3,1361942,1721,0,0,0,1,1
tuned_STREAM_Triad,4,287114,757,0,0,0,0,0
tuned_STREAM_Triad,4,287129,768,0,0,0,0,0
tuned_STREAM_Add,3,1386261,2284,0,0,0,0,0
tuned_STREAM_Triad,4,287143,746,0,0,0,0,0
tuned_STREAM_Triad,4,287023,760,0,0,0,0,0
tuned_STREAM_Copy,2,3507888,4250,0,0,0,2,0
tuned_STREAM_Scale,3,1362841,1720,0,0,0,0,0
tuned_STREAM_Triad,4,286899,749,0,0,0,0,0
tuned_STREAM_Triad,4,287662,758,0,0,0,0,0
tuned_STREAM_Add,3,1386211,2256,0,0,0,0,0
tuned_STREAM_Triad,4,287159,740,0,0,0,0,0
tuned_STREAM_Triad,4,286985,768,0,0,0,0,0
tuned_STREAM_Copy,2,3508064,4224,0,0,0,2,0
tuned_STREAM_Scale,3,1361865,1731,0,0,0,2,0
tuned_STREAM_Triad,4,287112,764,0,0,0,0,0
tuned_STREAM_Triad,4,286995,757,0,0,0,0,0
tuned_STREAM_Add,3,1387828,2253,0,0,0,0,0
tuned_STREAM_Triad,4,287392,748,0,0,0,0,0
tuned_STREAM_Triad,4,287351,741,0,0,0,0,0
tuned_STREAM_Copy,2,3505895,4222,0,0,0,4,0
tuned_STREAM_Scale,3,1362171,1728,0,0,0,4,0
tuned_STREAM_Triad,4,287198,771,0,0,0,0,0
tuned_STREAM_Triad,4,287029,742,0,0,0,0,0
tuned_STREAM_Add,3,1385847,2233,0,0,0,0,0
tuned_STREAM_Triad,4,287071,749,0,0,0,0,0
tuned_STREAM_Triad,4,286821,743,0,0,0,0,0
tuned_STREAM_Copy,2,3505886,4246,0,0,0,0,0
tuned_STREAM_Scale,3,1362348,1696,0,0,0,0,0
tuned_STREAM_Triad,4,287329,743,0,0,0,0,0
tuned_STREAM_Triad,4,287114,758,0,0,0,0,0
tuned_STREAM_Add,3,1386237,2254,0,0,0,0,0
tuned_STREAM_Triad,4,287125,751,0,0,0,0,0
tuned_STREAM_Triad,4,287065,769,0,0,0,0,0
