function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,26718227089,97038,727627,31,48,3738,562
mont64_run,2,6820124,75,312,3,7,219,2
crc_32_run,2,6277242,5,18,0,0,3,0
basicmath_small_run,2,991654,17,329,1,1,5,0
libedn_run,2,13899432,7,62,0,0,1,0
libhuffbench_run,2,7651721,88,44,0,0,1,2
matmult_int_run,2,16211115,89,19,0,0,3,3
md5_run,2,4135984,4,34,0,0,0,0
libminver_run,2,2570494,1,13,0,0,0,1
nbody_run,2,240571,0,2,0,0,0,0
nettle_aes_run,2,7709205,55,23,0,0,0,1
nettle_sha256_run,2,4233527,11,54,0,0,0,0
libsichneu_run,2,6224515,7,4078,0,0,29,1
libpicojpeg_test_run,2,9674082,11,184,0,0,4,0
primecount_run,2,8945903,0,4,0,0,0,0
qrtest_run,2,7448694,4,194,0,0,1,1
combined_run,2,10001681,15,101,0,0,3,1
libslre_run,2,8052755,2,64,0,0,1,0
libst_run,2,447363,0,18,0,0,0,0
libstatemate_run,2,2147541,2,27,0,0,0,0
tarfind_run,2,2198108,17,21,0,0,1,1
libud_run,2,9866576,20,32,0,0,0,0
libwikisort_run,2,1447791,12,17,0,0,0,0
mont64_run,2,6797799,11,7,0,0,0,0
crc_32_run,2,6277090,7,11,0,0,0,0
basicmath_small_run,2,991105,13,342,0,0,0,0
libedn_run,2,13900113,12,85,0,0,0,0
libhuffbench_run,2,7655133,74,59,0,0,0,4
matmult_int_run,2,16210799,65,16,0,0,0,0
md5_run,2,4136291,3,50,0,0,0,0
libminver_run,2,2598020,0,9,0,0,0,0
nbody_run,2,240358,0,0,0,0,0,0
nettle_aes_run,2,7709375,75,18,0,0,1,1
nettle_sha256_run,2,4217394,6,61,0,0,0,0
libsichneu_run,2,6244586,7,3508,0,0,2,0
libpicojpeg_test_run,2,9673397,3,149,0,0,0,0
primecount_run,2,8945354,0,17,0,0,0,0
qrtest_run,2,7448755,1,243,0,0,0,0
combined_run,2,10003373,13,86,0,0,1,0
libslre_run,2,8047600,0,39,0,0,0,0
libst_run,2,446758,1,0,0,0,0,0
libstatemate_run,2,2148128,6,57,0,0,0,0
tarfind_run,2,2197363,15,37,0,0,0,0
libud_run,2,9847097,5,29,0,0,0,0
libwikisort_run,2,1447828,9,11,0,0,0,0
mont64_run,2,6798011,5,3,0,0,0,0
crc_32_run,2,6278073,11,33,0,0,0,0
basicmath_small_run,2,990216,9,295,0,0,1,0
libedn_run,2,13899803,25,89,0,0,1,0
libhuffbench_run,2,7657303,104,63,0,0,0,1
matmult_int_run,2,16210208,37,8,0,0,0,0
md5_run,2,4136810,7,51,0,0,0,0
libminver_run,2,2571929,0,7,0,0,0,0
nbody_run,2,240439,0,0,0,0,0,0
nettle_aes_run,2,7709046,53,16,0,0,2,0
nettle_sha256_run,2,4211297,8,72,0,0,1,0
libsichneu_run,2,6237215,4,3831,0,0,1,0
libpicojpeg_test_run,2,9671737,4,144,0,0,0,0
primecount_run,2,8945836,0,11,0,0,0,0
qrtest_run,2,7448898,3,216,0,0,0,0
combined_run,2,10007734,18,111,0,0,0,0
libslre_run,2,8052408,2,41,0,0,0,0
libst_run,2,446758,0,2,0,0,0,0
libstatemate_run,2,2147594,0,36,0,0,0,0
tarfind_run,2,2198226,19,54,0,0,0,0
libud_run,2,9944940,5,11,0,0,0,0
libwikisort_run,2,1447157,3,9,0,0,0,0
mont64_run,2,6797123,6,12,0,0,0,0
crc_32_run,2,6278118,10,31,0,0,0,0
basicmath_small_run,2,989189,1,278,0,0,0,0
libedn_run,2,13900649,17,110,0,0,0,0
libhuffbench_run,2,7656983,79,67,0,0,0,0
matmult_int_run,2,16210028,29,12,0,0,0,0
md5_run,2,4135564,2,21,0,0,0,0
libminver_run,2,2550041,2,22,0,0,0,0
nbody_run,2,240349,0,2,0,0,0,0
nettle_aes_run,2,7708509,41,11,0,0,0,0
nettle_sha256_run,2,4210294,13,79,0,0,0,0
libsichneu_run,2,6226573,1,3702,0,0,0,0
libpicojpeg_test_run,2,9671957,3,179,0,0,1,0
primecount_run,2,8945714,0,6,0,0,0,0
qrtest_run,2,7445340,1,170,0,0,0,0
