function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,4542677842,20029,80284,10,20,992,101
mont64_run,2,26280668,56,373,2,2,291,3
crc_32_run,3,19282772,135,171,1,0,258,2
libedn_run,4,17008631,108,420,5,4,318,11
libminver_run,5,2588002,11,41,1,0,4,0
nbody_run,5,240514,0,5,0,0,2,1
libhuffbench_run,4,11878818,170,125,0,0,4,4
nettle_aes_run,5,7708859,28,27,0,0,2,2
nettle_sha256_run,5,4214971,17,47,0,0,0,0
basicmath_small_run,3,34729873,156,658,2,0,176,51
matmult_int_run,4,25831554,100,436,0,0,7,4
libsichneu_run,5,6229024,13,6126,0,1,21,0
libpicojpeg_test_run,5,9618600,4,396,0,0,2,0
md5_run,4,30977350,36,330,1,3,244,18
primecount_run,5,8946316,4,20,0,0,0,2
qrtest_run,5,7435955,1,40,0,0,1,0
combined_run,2,13811647,93,291,0,1,149,9
libslre_run,3,12436853,119,165,3,2,216,15
libstatemate_run,4,2161952,10,62,0,0,1,1
tarfind_run,4,2201014,30,5,0,0,0,0
libst_run,3,13308119,50,176,1,4,231,34
libud_run,4,9901902,8,15,0,0,0,0
libwikisort_run,4,1458858,13,16,0,0,0,0
mont64_run,2,26260937,52,340,0,0,7,5
crc_32_run,3,19274920,114,159,0,0,0,5
libedn_run,4,16978199,33,135,0,0,3,1
libminver_run,5,2587350,15,26,0,0,0,0
nbody_run,5,240592,0,3,0,0,0,0
libhuffbench_run,4,11879903,142,115,0,0,1,6
nettle_aes_run,5,7707606,31,45,0,0,0,0
nettle_sha256_run,5,4216828,2,22,0,0,0,0
basicmath_small_run,3,34724743,107,712,0,0,4,13
matmult_int_run,4,25832348,99,491,0,0,1,4
libsichneu_run,5,6245080,12,6044,0,0,3,0
libpicojpeg_test_run,5,9619657,18,452,0,0,0,1
md5_run,4,30958532,25,310,0,0,3,2
primecount_run,5,8946497,0,19,0,0,0,0
qrtest_run,5,7436659,3,77,0,0,0,0
combined_run,2,13798327,71,284,0,0,3,0
libslre_run,3,12430317,133,177,0,0,0,5
libstatemate_run,4,2161441,8,38,0,0,1,0
tarfind_run,4,2200985,16,6,0,0,0,0
libst_run,3,13307367,55,178,0,0,2,1
libud_run,4,9909926,4,16,0,0,0,0
libwikisort_run,4,1457847,6,15,0,0,0,0
mont64_run,2,26263801,44,323,0,0,1,0
crc_32_run,3,19275471,128,162,0,0,0,0
libedn_run,4,17005906,38,130,0,0,0,0
libminver_run,5,2614776,5,22,0,0,0,0
nbody_run,5,240554,0,6,0,0,0,0
libhuffbench_run,4,11881908,142,123,0,0,1,0
nettle_aes_run,5,7709248,32,48,0,0,0,0
nettle_sha256_run,5,4216842,2,23,0,0,0,0
basicmath_small_run,3,34726908,182,624,0,0,1,2
matmult_int_run,4,25830810,105,460,0,0,1,0
libsichneu_run,5,6227502,25,6083,0,0,1,0
libpicojpeg_test_run,5,9618103,10,432,0,0,0,0
md5_run,4,30959258,26,343,0,0,6,0
primecount_run,5,8945518,2,5,0,0,0,0
qrtest_run,5,7437159,2,95,0,0,0,0
combined_run,2,13802780,79,288,0,0,0,0
libslre_run,3,12424961,134,176,0,0,0,1
libstatemate_run,4,2161265,5,34,0,0,0,0
tarfind_run,4,2201416,12,3,0,0,0,0
libst_run,3,13289359,46,180,0,0,0,3
