function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,4542628243,20407,80058,9,23,1007,109
mont64_run,2,26281496,58,368,2,2,292,4
crc_32_run,3,19284927,128,169,1,0,254,0
libedn_run,4,17027359,104,407,5,6,314,10
libminver_run,5,2602641,9,32,0,0,4,1
nbody_run,5,242812,0,6,0,0,1,1
libhuffbench_run,4,11878504,146,125,0,0,6,5
nettle_aes_run,5,7709961,33,29,0,0,2,1
nettle_sha256_run,5,4215143,7,41,0,0,0,0
basicmath_small_run,3,34732094,158,651,2,0,157,50
matmult_int_run,4,25832696,95,423,0,0,14,4
libsichneu_run,5,6238438,12,5980,0,0,27,0
libpicojpeg_test_run,5,9620290,7,382,0,0,1,0
md5_run,4,30977580,34,341,1,3,245,16
primecount_run,5,8946091,6,15,0,0,1,1
qrtest_run,5,7437405,5,77,0,0,1,1
combined_run,2,13811255,82,288,0,2,160,10
libslre_run,3,12436044,118,150,3,2,214,19
libstatemate_run,4,2162003,16,64,0,0,0,0
tarfind_run,4,2201320,19,3,0,0,0,3
libst_run,3,13316098,78,180,2,3,213,34
libud_run,4,9908094,8,17,0,0,0,0
libwikisort_run,4,1457475,11,15,0,0,0,0
mont64_run,2,26268953,50,352,0,1,9,4
crc_32_run,3,19281688,123,158,0,0,1,0
libedn_run,4,16980786,31,118,0,0,5,2
libminver_run,5,2587429,15,25,0,0,1,1
nbody_run,5,240543,0,3,0,0,0,0
libhuffbench_run,4,11886330,136,107,0,0,1,3
nettle_aes_run,5,7709605,39,36,0,0,1,1
nettle_sha256_run,5,4223209,2,16,0,0,0,0
basicmath_small_run,3,34727944,103,688,0,0,8,12
matmult_int_run,4,25833034,99,502,0,0,1,3
libsichneu_run,5,6228289,4,5914,0,0,4,0
libpicojpeg_test_run,5,9620330,15,467,0,0,0,0
md5_run,4,30958115,31,321,0,0,2,1
primecount_run,5,8946307,2,16,0,0,0,0
qrtest_run,5,7436281,3,89,0,0,0,0
combined_run,2,13803201,63,285,0,0,0,1
libslre_run,3,12428101,122,187,0,0,1,4
libstatemate_run,4,2161342,4,38,0,0,0,0
tarfind_run,4,2200992,18,12,0,0,0,1
libst_run,3,13323459,55,147,0,0,8,4
libud_run,4,9926530,2,15,0,0,0,0
libwikisort_run,4,1457944,7,12,0,0,0,0
mont64_run,2,26270250,49,353,0,0,3,2
crc_32_run,3,19278857,146,159,0,0,1,1
libedn_run,4,16970081,39,151,0,0,0,0
libminver_run,5,2578984,6,20,0,0,0,0
nbody_run,5,240448,0,5,0,0,0,0
libhuffbench_run,4,11884750,142,124,0,0,1,0
nettle_aes_run,5,7707994,55,50,0,0,0,0
nettle_sha256_run,5,4223508,3,16,0,0,0,0
basicmath_small_run,3,34730183,98,590,0,0,1,2
matmult_int_run,4,25831906,87,461,0,0,1,1
libsichneu_run,5,6229345,21,6080,0,0,1,0
libpicojpeg_test_run,5,9619207,0,421,0,0,0,0
md5_run,4,30966731,32,346,0,0,0,0
primecount_run,5,8945794,0,8,0,0,0,0
qrtest_run,5,7441623,4,102,0,0,3,0
combined_run,2,13803300,76,296,0,0,2,0
libslre_run,3,12430809,132,176,0,0,0,1
libstatemate_run,4,2161408,10,41,0,0,0,1
tarfind_run,4,2201628,18,8,0,0,0,0
libst_run,3,13304199,86,158,0,0,1,1
libud_run,4,9907383,6,9,0,0,0,0
libwikisort_run,4,1457192,1,9,0,0,0,0
mont64_run,2,26256757,45,350,0,0,2,1
crc_32_run,3,19273015,124,164,0,0,0,1
libedn_run,4,16979032,34,110,0,0,3,0
libminver_run,5,2588900,8,23,0,0,0,0
nbody_run,5,241037,4,4,0,0,0,0
