function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,1256533432,1221552,1858,63,13,4010,4712
tuned_STREAM_Copy,2,3513894,4366,20,1,0,2180,1108
tuned_STREAM_Scale,3,1375142,1936,10,1,0,2156,125
tuned_STREAM_Triad,4,287988,748,5,0,0,62,31
tuned_STREAM_Triad,4,286879,759,0,1,0,0,2
tuned_STREAM_Add,3,1388389,2294,7,0,0,5,0
tuned_STREAM_Triad,4,287173,754,0,0,0,0,0
tuned_STREAM_Triad,4,287743,783,2,0,0,0,0
tuned_STREAM_Copy,2,3506031,4306,0,0,0,0,0
tuned_STREAM_Scale,3,1361793,1725,0,0,0,0,0
tuned_STREAM_Triad,4,286971,751,0,0,0,0,0
tuned_STREAM_Triad,4,287049,759,0,0,0,0,0
tuned_STREAM_Add,3,1385800,2272,0,0,0,0,0
tuned_STREAM_Triad,4,286932,762,0,0,0,0,0
tuned_STREAM_Triad,4,287090,766,0,0,0,0,0
tuned_STREAM_Copy,2,3507184,4262,0,0,0,0,0
tuned_STREAM_Scale,3,1362721,1722,0,0,0,0,0
tuned_STREAM_Triad,4,287879,751,0,0,0,0,0
tuned_STREAM_Triad,4,286686,747,0,0,0,0,0
tuned_STREAM_Add,3,1386411,2280,0,0,0,0,0
tuned_STREAM_Triad,4,287118,756,0,0,0,0,0
tuned_STREAM_Triad,4,287160,781,0,0,0,0,0
tuned_STREAM_Copy,2,3508863,4284,0,0,0,5,0
tuned_STREAM_Scale,3,1362217,1752,0,0,0,0,0
tuned_STREAM_Triad,4,287237,760,0,0,0,0,0
tuned_STREAM_Triad,4,286967,760,0,0,0,0,0
tuned_STREAM_Add,3,1388252,2287,0,0,0,0,0
tuned_STREAM_Triad,4,287276,757,0,0,0,0,0
tuned_STREAM_Triad,4,287388,744,0,0,0,0,0
tuned_STREAM_Copy,2,3505555,4160,0,0,0,0,0
tuned_STREAM_Scale,3,1360933,1665,0,0,0,0,0
tuned_STREAM_Triad,4,286896,747,0,0,0,0,0
tuned_STREAM_Triad,4,286831,723,0,0,0,0,0
